symbol,period_end_date,wc_accruals_over_assets
TEL,2024-06-30,-0.0276
TEL,2024-09-30,-0.0169
TEL,2024-12-31,0.0018
TEL,2025-03-31,-0.0715
TEL,2025-06-30,0.0342
TER,2021-03-31,0.0556
TER,2021-06-30,0.0453
TER,2021-09-30,-0.0528
TER,2021-12-31,-0.0164
TER,2022-03-31,0.0491
TER,2022-06-30,0.0268
TER,2022-09-30,-0.0106
TER,2022-12-31,-0.0316
TER,2023-03-31,0.0236
TER,2023-06-30,-0.0156
TER,2023-09-30,-0.0287
TER,2023-12-31,-0.0565
TER,2024-03-31,0.0150
TER,2024-06-30,-0.0430
TER,2024-09-30,-0.0177
TER,2024-12-31,-0.0590
TER,2025-03-31,-0.0060
TER,2025-06-30,-0.0321
TFC,2021-03-31,-0.0443
TFC,2021-06-30,-0.0243
TFC,2021-09-30,-0.0049
TFC,2021-12-31,-0.0126
TFC,2022-03-31,-0.0212
TFC,2022-06-30,0.0147
TFC,2022-09-30,0.0112
TFC,2022-12-31,0.0254
TFC,2023-03-31,0.0181
TFC,2023-06-30,-0.0149
TFC,2023-09-30,-0.0017
TFC,2023-12-31,-0.0155
TFC,2024-03-31,-0.0094
TFC,2024-06-30,0.0199
TFC,2024-09-30,-0.0076
TFC,2024-12-31,-0.0165
TFC,2025-03-31,-0.0126
TFC,2025-06-30,0.0272
TGT,2021-04-30,0.0280
TGT,2021-07-31,-0.0012
TGT,2021-10-31,0.0003
TGT,2022-01-31,-0.0104
TGT,2022-04-30,0.0596
TGT,2022-07-31,-0.0129
TGT,2022-10-31,0.0245
TGT,2023-01-31,-0.0792
TGT,2023-04-30,-0.0024
TGT,2023-07-31,-0.0357
TGT,2023-10-31,-0.0371
TGT,2024-01-31,-0.0644
TGT,2024-04-30,0.0001
TGT,2024-07-31,-0.0290
TGT,2024-10-31,-0.0232
TGT,2025-01-31,-0.0759
TGT,2025-04-30,0.0124
TGT,2025-07-31,-0.0346
TJX,2021-04-30,0.0612
TJX,2021-07-31,-0.0031
TJX,2021-10-31,0.0073
TJX,2022-01-31,0.0037
TJX,2022-04-30,0.0570
TJX,2022-07-31,-0.0003
TJX,2022-10-31,0.0264
TJX,2023-01-31,-0.1037
TJX,2023-04-30,0.0034
TJX,2023-07-31,-0.0209
TJX,2023-10-31,-0.0104
TJX,2024-01-31,-0.0794
TJX,2024-04-30,-0.0164
TJX,2024-07-31,-0.0280
TJX,2024-10-31,-0.0063
TJX,2025-01-31,-0.0703
TJX,2025-04-30,-0.0133
TJX,2025-07-31,-0.0158
TKO,2022-09-30,-0.0329
TKO,2022-12-31,-0.1060
TKO,2023-03-31,0.0335
TKO,2023-06-30,-0.0031
TKO,2023-09-30,-0.0241
TKO,2023-12-31,-0.0262
TKO,2024-03-31,-0.0122
TKO,2024-06-30,-0.0204
TKO,2024-09-30,-0.0299
TKO,2024-12-31,-0.0333
TKO,2025-03-31,-0.0311
TKO,2025-06-30,-0.0132
TMO,2021-03-31,0.0560
TMO,2021-06-30,0.0031
TMO,2021-09-30,-0.0052
TMO,2021-12-31,-0.0325
TMO,2022-03-31,0.0187
TMO,2022-06-30,0.0138
TMO,2022-09-30,0.0005
TMO,2022-12-31,-0.0949
TMO,2023-03-31,0.0027
TMO,2023-06-30,0.0020
TMO,2023-09-30,-0.0265
TMO,2023-12-31,-0.0377
TMO,2024-03-31,-0.0090
TMO,2024-06-30,-0.0225
TMO,2024-09-30,-0.0172
TMO,2024-12-31,-0.0244
TMO,2025-03-31,0.0032
TMO,2025-06-30,-0.0017
TMUS,2021-03-31,0.0040
TMUS,2021-06-30,-0.0082
TMUS,2021-09-30,0.0125
TMUS,2021-12-31,-0.0133
TMUS,2022-03-31,0.0097
TMUS,2022-06-30,0.0044
TMUS,2022-09-30,-0.0261
TMUS,2022-12-31,-0.0565
TMUS,2023-03-31,-0.0120
TMUS,2023-06-30,-0.0370
TMUS,2023-09-30,-0.0315
TMUS,2023-12-31,-0.0567
TMUS,2024-03-31,-0.0208
TMUS,2024-06-30,-0.0424
TMUS,2024-09-30,-0.0372
TMUS,2024-12-31,-0.0569
TMUS,2025-03-31,-0.0199
TMUS,2025-06-30,-0.0175
TMUS,2025-09-30,-0.0469
TPL,2022-06-30,0.0074
TPL,2022-09-30,0.0050
TPL,2022-12-31,-0.0462
TPL,2023-03-31,-0.0070
TPL,2023-06-30,0.0079
TPL,2023-09-30,-0.0076
TPL,2023-12-31,-0.0034
TPL,2024-03-31,-0.0098
TPL,2024-06-30,-0.0155
TPL,2024-09-30,-0.0150
TPL,2024-12-31,-0.0051
TPL,2025-03-31,0.0008
TPL,2025-06-30,-0.0382
TPR,2021-03-31,0.0068
TPR,2021-06-30,-0.0007
TPR,2021-09-30,0.0296
TPR,2021-12-31,-0.0272
TPR,2022-03-31,0.0244
TPR,2022-06-30,0.0041
TPR,2022-09-30,0.0507
TPR,2022-12-31,-0.0414
TPR,2023-03-31,-0.0033
TPR,2023-06-30,-0.0380
TPR,2023-09-30,0.0276
TPR,2023-12-31,-0.0505
TPR,2024-03-31,-0.0033
TPR,2024-06-30,-0.0204
TPR,2024-09-30,0.0033
TPR,2024-12-31,-0.0076
TPR,2025-03-31,0.0016
TPR,2025-06-30,-0.0684
TRGP,2021-03-31,-0.0082
TRGP,2021-06-30,-0.0192
TRGP,2021-09-30,-0.0083
TRGP,2021-12-31,0.0145
TRGP,2022-03-31,-0.0220
TRGP,2022-06-30,0.0087
TRGP,2022-09-30,0.0233
TRGP,2022-12-31,-0.0451
TRGP,2023-03-31,-0.0277
TRGP,2023-06-30,-0.0279
TRGP,2023-09-30,-0.0456
TRGP,2023-12-31,-0.0660
TRGP,2024-03-31,-0.0319
TRGP,2024-06-30,-0.0418
TRGP,2024-09-30,-0.0250
TRGP,2024-12-31,-0.0901
TRGP,2025-03-31,-0.0149
TRGP,2025-06-30,-0.0195
TRMB,2021-03-31,0.0163
TRMB,2021-06-30,-0.0001
TRMB,2021-09-30,0.0093
TRMB,2021-12-31,0.0041
TRMB,2022-03-31,0.0036
TRMB,2022-06-30,0.0018
TRMB,2022-09-30,-0.0420
TRMB,2022-12-31,-0.0095
TRMB,2023-03-31,-0.0143
TRMB,2023-06-30,0.0104
TRMB,2023-09-30,0.0086
TRMB,2023-12-31,-0.0151
TRMB,2024-06-30,-0.1029
TRMB,2024-09-30,0.0067
TRMB,2024-12-31,-0.0182
TRMB,2025-03-31,-0.0348
TRMB,2025-06-30,0.0164
TROW,2021-03-31,-0.0322
TROW,2021-06-30,-0.0655
TROW,2021-09-30,0.0425
TROW,2021-12-31,0.0350
TROW,2022-03-31,-0.0241
TROW,2022-06-30,-0.0091
TROW,2022-09-30,-0.0221
TROW,2022-12-31,-0.0168
TROW,2023-03-31,-0.0218
TROW,2023-06-30,-0.0246
TROW,2023-09-30,-0.0471
TROW,2023-12-31,0.0024
TROW,2024-03-31,-0.0155
TROW,2024-06-30,-0.0277
TROW,2024-09-30,-0.0425
TROW,2024-12-31,-0.0002
TROW,2025-03-31,-0.0266
TROW,2025-06-30,-0.0192
TRV,2021-03-31,-0.0085
TRV,2021-06-30,-0.0065
TRV,2021-09-30,-0.0128
TRV,2021-12-31,0.0011
TRV,2022-03-31,-0.0049
TRV,2022-06-30,-0.0057
TRV,2022-09-30,-0.0112
TRV,2022-12-31,-0.0585
TRV,2023-03-31,-0.0210
TRV,2023-06-30,-0.0422
TRV,2023-09-30,-0.0577
TRV,2023-12-31,-0.0546
TRV,2024-03-31,-0.0214
TRV,2024-06-30,-0.0408
TRV,2024-09-30,-0.0576
TRV,2024-12-31,-0.0494
TRV,2025-03-31,-0.0275
TRV,2025-06-30,-0.0361
TRV,2025-09-30,-0.0508
TSCO,2021-03-31,0.0114
TSCO,2021-06-30,-0.0245
TSCO,2021-09-30,0.0310
TSCO,2021-12-31,-0.0004
TSCO,2022-03-31,0.0331
TSCO,2022-06-30,-0.0136
TSCO,2022-09-30,0.0440
TSCO,2022-12-31,-0.0693
TSCO,2023-03-31,0.0280
TSCO,2023-06-30,-0.0446
TSCO,2023-09-30,-0.0238
TSCO,2023-12-31,-0.0539
TSCO,2024-03-31,-0.0061
TSCO,2024-06-30,-0.0259
TSCO,2024-09-30,-0.0078
TSCO,2024-12-31,-0.0673
TSCO,2025-03-31,-0.0037
TSCO,2025-06-30,-0.0487
TSLA,2021-03-31,-0.0076
TSLA,2021-06-30,-0.0110
TSLA,2021-09-30,-0.0219
TSLA,2021-12-31,-0.0195
TSLA,2022-03-31,-0.0017
TSLA,2022-06-30,0.0134
TSLA,2022-09-30,-0.0030
TSLA,2022-12-31,-0.0255
TSLA,2023-03-31,0.0011
TSLA,2023-06-30,-0.0242
TSLA,2023-09-30,-0.0470
TSLA,2023-12-31,-0.0519
TSLA,2024-03-31,0.0111
TSLA,2024-06-30,-0.0199
TSLA,2024-09-30,-0.0537
TSLA,2024-12-31,-0.0376
TSLA,2025-03-31,0.0037
TSLA,2025-06-30,-0.0269
TSLA,2025-09-30,-0.0544
TSN,2021-03-31,0.0357
TSN,2021-06-30,-0.0036
TSN,2021-09-30,-0.0256
TSN,2021-12-31,0.0049
TSN,2022-03-31,0.0284
TSN,2022-06-30,0.0101
TSN,2022-09-30,0.0031
TSN,2022-12-31,-0.0101
TSN,2023-03-31,-0.0062
TSN,2023-06-30,-0.0480
TSN,2023-09-30,-0.0621
TSN,2023-12-31,-0.0288
TSN,2024-03-31,-0.0033
TSN,2024-06-30,-0.0275
TSN,2024-09-30,-0.0425
TSN,2024-12-31,-0.0152
TSN,2025-03-31,-0.0062
TSN,2025-06-30,-0.0396
TT,2021-03-31,0.0017
TT,2021-06-30,0.0050
TT,2021-09-30,0.0062
TT,2021-12-31,-0.0208
TT,2022-03-31,0.0296
TT,2022-06-30,0.0009
TT,2022-09-30,0.0151
TT,2022-12-31,-0.0295
TT,2023-03-31,0.0167
TT,2023-06-30,-0.0054
TT,2023-09-30,-0.0173
TT,2023-12-31,-0.0379
TT,2024-03-31,0.0115
TT,2024-06-30,-0.0140
TT,2024-09-30,-0.0261
TT,2024-12-31,-0.0362
TT,2025-03-31,0.0163
TT,2025-06-30,-0.0062
TTD,2021-03-31,0.0060
TTD,2021-06-30,0.0319
TTD,2021-09-30,-0.0083
TTD,2021-12-31,0.0125
TTD,2022-03-31,-0.0074
TTD,2022-06-30,0.0039
TTD,2022-09-30,-0.0024
TTD,2022-12-31,0.0016
TTD,2023-03-31,-0.0175
TTD,2023-06-30,-0.0013
TTD,2023-09-30,-0.0146
TTD,2023-12-31,-0.0005
TTD,2024-03-31,-0.0108
TTD,2024-06-30,0.0127
TTD,2024-09-30,-0.0132
TTD,2024-12-31,-0.0063
TTD,2025-03-31,-0.0331
TTD,2025-06-30,-0.0069
TTWO,2021-03-31,0.0142
TTWO,2021-06-30,-0.0091
TTWO,2021-09-30,-0.0056
TTWO,2021-12-31,0.0425
TTWO,2022-03-31,-0.0071
TTWO,2022-06-30,-0.0491
TTWO,2022-09-30,-0.0011
TTWO,2022-12-31,-0.0416
TTWO,2023-03-31,-0.1029
TTWO,2023-06-30,-0.0260
TTWO,2023-09-30,-0.0623
TTWO,2023-12-31,-0.0821
TTWO,2024-03-31,-0.3047
TTWO,2024-06-30,-0.0195
TTWO,2024-09-30,-0.0484
TTWO,2024-12-31,-0.0656
TTWO,2025-03-31,-0.4545
TTWO,2025-06-30,-0.0179
TXN,2021-03-31,0.0096
TXN,2021-06-30,0.0033
TXN,2021-09-30,-0.0089
TXN,2021-12-31,-0.0005
TXN,2022-03-31,0.0112
TXN,2022-06-30,0.0175
TXN,2022-09-30,-0.0083
TXN,2022-12-31,-0.0335
TXN,2023-03-31,0.0115
TXN,2023-06-30,-0.0035
TXN,2023-09-30,-0.0209
TXN,2023-12-31,-0.0378
TXN,2024-03-31,0.0197
TXN,2024-06-30,-0.0309
TXN,2024-09-30,-0.0334
TXN,2024-12-31,-0.0426
TXN,2025-03-31,0.0172
TXN,2025-06-30,0.0034
TXN,2025-09-30,-0.0573
TXT,2021-03-31,0.0039
TXT,2021-06-30,-0.0183
TXT,2021-09-30,-0.0084
TXT,2021-12-31,-0.0055
TXT,2022-03-31,-0.0021
TXT,2022-06-30,-0.0053
TXT,2022-09-30,-0.0087
TXT,2022-12-31,-0.0722
TXT,2023-03-31,0.0347
TXT,2023-06-30,-0.0128
TXT,2023-09-30,-0.0137
TXT,2023-12-31,-0.0405
TXT,2024-03-31,0.0102
TXT,2024-06-30,-0.0107
TXT,2024-09-30,-0.0061
TXT,2024-12-31,-0.0451
TXT,2025-03-31,0.0149
TXT,2025-06-30,-0.0138
TXT,2025-09-30,-0.0112
TYL,2021-03-31,-0.0027
TYL,2021-06-30,0.0152
TYL,2021-09-30,-0.0249
TYL,2021-12-31,-0.0013
TYL,2022-03-31,0.0070
TYL,2022-06-30,0.0061
TYL,2022-09-30,-0.0025
TYL,2022-12-31,-0.0532
TYL,2023-03-31,-0.0080
TYL,2023-06-30,0.0069
TYL,2023-09-30,-0.0435
TYL,2023-12-31,-0.0516
TYL,2024-03-31,-0.0049
TYL,2024-06-30,-0.0077
TYL,2024-09-30,-0.0489
TYL,2024-12-31,-0.0429
TYL,2025-03-31,0.0102
TYL,2025-06-30,-0.0022
UAL,2021-03-31,-0.0271
UAL,2021-06-30,-0.0488
UAL,2021-09-30,0.0220
UAL,2021-12-31,0.0030
UAL,2022-03-31,-0.0385
UAL,2022-06-30,-0.0222
UAL,2022-09-30,0.0154
UAL,2022-12-31,-0.0275
UAL,2023-03-31,-0.0394
UAL,2023-06-30,-0.0236
UAL,2023-09-30,0.0163
UAL,2023-12-31,-0.0035
UAL,2024-03-31,-0.0283
UAL,2024-06-30,-0.0032
UAL,2024-09-30,0.0090
UAL,2024-12-31,-0.0363
UAL,2025-03-31,-0.0691
UAL,2025-06-30,-0.0058
UAL,2025-09-30,0.0055
UBER,2021-03-31,-0.0246
UBER,2021-06-30,-0.0094
UBER,2021-09-30,-0.0030
UBER,2021-12-31,0.0055
UBER,2022-03-31,0.0117
UBER,2022-06-30,-0.0126
UBER,2022-09-30,0.0002
UBER,2022-12-31,-0.0146
UBER,2023-03-31,-0.0050
UBER,2023-06-30,-0.0084
UBER,2023-09-30,-0.0268
UBER,2023-12-31,-0.0146
UBER,2024-03-31,-0.0080
UBER,2024-06-30,-0.0194
UBER,2024-09-30,-0.0261
UBER,2024-12-31,-0.0405
UBER,2025-03-31,-0.0090
UBER,2025-06-30,-0.0084
UDR,2021-03-31,0.0649
UDR,2021-06-30,-0.0054
UDR,2021-09-30,-0.0110
UDR,2021-12-31,-0.0018
UDR,2022-03-31,0.0037
UDR,2022-06-30,-0.0031
UDR,2022-09-30,0.0000
UDR,2022-12-31,-0.1296
UDR,2023-03-31,0.0603
UDR,2023-06-30,-0.0245
UDR,2023-09-30,-0.0446
UDR,2023-12-31,-0.0603
UDR,2024-03-31,-0.0103
UDR,2024-06-30,-0.0332
UDR,2024-09-30,-0.0442
UDR,2024-12-31,-0.0659
UDR,2025-03-31,0.0005
UDR,2025-06-30,-0.0568
UHS,2021-03-31,-0.0017
UHS,2021-06-30,0.0322
UHS,2021-09-30,-0.0058
UHS,2021-12-31,-0.0012
UHS,2022-03-31,-0.0088
UHS,2022-06-30,0.0211
UHS,2022-09-30,0.0099
UHS,2022-12-31,-0.0365
UHS,2023-03-31,-0.0045
UHS,2023-06-30,-0.0253
UHS,2023-09-30,-0.0171
UHS,2023-12-31,-0.0410
UHS,2024-03-31,-0.0097
UHS,2024-06-30,-0.0362
UHS,2024-09-30,-0.0215
UHS,2024-12-31,-0.0547
UHS,2025-03-31,-0.0303
UHS,2025-06-30,-0.0156
ULTA,2021-04-30,-0.0061
ULTA,2021-07-31,0.0496
ULTA,2021-10-31,0.0512
ULTA,2022-01-31,-0.0625
ULTA,2022-04-30,-0.0027
ULTA,2022-07-31,0.0460
ULTA,2022-10-31,0.0564
ULTA,2023-01-31,-0.1400
ULTA,2023-04-30,0.0129
ULTA,2023-07-31,0.0194
ULTA,2023-10-31,0.0383
ULTA,2024-01-31,-0.1522
ULTA,2024-04-30,0.0329
ULTA,2024-07-31,0.0002
ULTA,2024-10-31,0.0291
ULTA,2025-01-31,-0.1473
ULTA,2025-04-30,0.0170
ULTA,2025-07-31,0.0079
UNH,2021-03-31,-0.0277
UNH,2021-06-30,0.0185
UNH,2021-09-30,-0.0077
UNH,2021-12-31,0.0066
UNH,2022-03-31,-0.0327
UNH,2022-06-30,-0.0034
UNH,2022-09-30,-0.0516
UNH,2022-12-31,0.0370
UNH,2023-03-31,-0.0830
UNH,2023-06-30,-0.0082
UNH,2023-09-30,0.0001
UNH,2023-12-31,0.0437
UNH,2024-03-31,0.0038
UNH,2024-06-30,0.0078
UNH,2024-09-30,-0.0189
UNH,2024-12-31,-0.0159
UNH,2025-03-31,-0.0279
UNH,2025-06-30,0.0042
UNP,2021-03-31,-0.0013
UNP,2021-06-30,0.0030
UNP,2021-09-30,-0.0010
UNP,2021-12-31,-0.0052
UNP,2022-03-31,0.0008
UNP,2022-06-30,0.0071
UNP,2022-09-30,-0.0064
UNP,2022-12-31,-0.0338
UNP,2023-03-31,-0.0046
UNP,2023-06-30,-0.0166
UNP,2023-09-30,-0.0253
UNP,2023-12-31,-0.0358
UNP,2024-03-31,-0.0080
UNP,2024-06-30,-0.0127
UNP,2024-09-30,-0.0311
UNP,2024-12-31,-0.0401
UNP,2025-03-31,-0.0093
UNP,2025-06-30,-0.0170
UNP,2025-09-30,-0.0239
UPS,2021-03-31,-0.0175
UPS,2021-06-30,-0.0090
UPS,2021-09-30,0.0038
UPS,2021-12-31,0.0122
UPS,2022-03-31,-0.0079
UPS,2022-06-30,0.0055
UPS,2022-09-30,-0.0089
UPS,2022-12-31,-0.0354
UPS,2023-03-31,-0.0176
UPS,2023-06-30,-0.0249
UPS,2023-09-30,-0.0339
UPS,2023-12-31,-0.0390
UPS,2024-03-31,-0.0257
UPS,2024-06-30,-0.0103
UPS,2024-09-30,-0.0606
UPS,2024-12-31,-0.0426
UPS,2025-03-31,-0.0156
UPS,2025-06-30,-0.0119
URI,2021-03-31,-0.0090
URI,2021-06-30,-0.0185
URI,2021-09-30,-0.0055
URI,2021-12-31,0.0145
URI,2022-03-31,-0.0019
URI,2022-06-30,-0.0068
URI,2022-09-30,0.0005
URI,2022-12-31,-0.0895
URI,2023-03-31,-0.0259
URI,2023-06-30,-0.0618
URI,2023-09-30,-0.0729
URI,2023-12-31,-0.1115
URI,2024-03-31,-0.0300
URI,2024-06-30,-0.0575
URI,2024-09-30,-0.0706
URI,2024-12-31,-0.0918
URI,2025-03-31,-0.0383
URI,2025-06-30,-0.0588
URI,2025-09-30,-0.0629
USB,2021-03-31,-0.0116
USB,2021-06-30,-0.0091
USB,2021-09-30,-0.0127
USB,2021-12-31,0.0126
USB,2022-03-31,-0.0210
USB,2022-06-30,0.0075
USB,2022-09-30,0.0096
USB,2022-12-31,-0.0273
USB,2023-03-31,-0.0096
USB,2023-06-30,-0.0012
USB,2023-09-30,0.0128
USB,2023-12-31,0.0150
USB,2024-03-31,-0.0257
USB,2024-06-30,0.0093
USB,2024-09-30,-0.0096
USB,2024-12-31,0.0221
USB,2025-03-31,0.0064
USB,2025-06-30,-0.0077
V,2021-03-31,-0.0026
V,2021-06-30,-0.0105
V,2021-09-30,-0.0051
V,2021-12-31,0.0007
V,2022-03-31,0.0123
V,2022-06-30,-0.0174
V,2022-09-30,-0.0169
V,2022-12-31,-0.0138
V,2023-03-31,0.0024
V,2023-06-30,-0.0226
V,2023-09-30,-0.0274
V,2023-12-31,0.0121
V,2024-03-31,-0.0037
V,2024-06-30,-0.0067
V,2024-09-30,-0.0212
V,2024-12-31,0.0052
V,2025-03-31,-0.0084
V,2025-06-30,-0.0320
VICI,2021-03-31,-0.0001
VICI,2021-06-30,0.0001
VICI,2021-09-30,0.0001
VICI,2021-12-31,0.0026
VICI,2022-03-31,0.0000
VICI,2022-06-30,0.0000
VICI,2022-09-30,0.0000
VICI,2022-12-31,-0.0009
VICI,2023-03-31,-0.0059
VICI,2023-06-30,-0.0004
VICI,2023-09-30,-0.0012
VICI,2023-12-31,0.0039
VICI,2024-03-31,-0.0003
VICI,2024-06-30,-0.0054
VICI,2024-09-30,-0.0003
VICI,2024-12-31,0.0032
VICI,2025-03-31,-0.0045
VICI,2025-06-30,-0.0012
VLO,2021-03-31,-0.0039
VLO,2021-06-30,-0.0208
VLO,2021-09-30,-0.0089
VLO,2021-12-31,-0.0122
VLO,2022-03-31,0.0123
VLO,2022-06-30,-0.0179
VLO,2022-09-30,0.0231
VLO,2022-12-31,-0.0341
VLO,2023-03-31,0.0021
VLO,2023-06-30,-0.0028
VLO,2023-09-30,-0.0386
VLO,2023-12-31,-0.0283
VLO,2024-03-31,-0.0101
VLO,2024-06-30,-0.0365
VLO,2024-09-30,-0.0341
VLO,2024-12-31,-0.0491
VLO,2025-03-31,-0.0460
VLO,2025-06-30,-0.0012
VLO,2025-09-30,-0.0266
VLTO,2023-12-31,-0.0444
VLTO,2024-03-31,0.0137
VLTO,2024-06-30,-0.0129
VLTO,2024-09-30,-0.0056
VLTO,2024-12-31,-0.0254
VLTO,2025-03-31,0.0046
VLTO,2025-06-30,-0.0071
VMC,2021-03-31,0.0004
VMC,2021-06-30,0.0085
VMC,2021-09-30,0.0055
VMC,2021-12-31,-0.0019
VMC,2022-03-31,-0.0036
VMC,2022-06-30,0.0076
VMC,2022-09-30,0.0053
VMC,2022-12-31,-0.0482
VMC,2023-03-31,-0.0025
VMC,2023-06-30,-0.0082
VMC,2023-09-30,-0.0058
VMC,2023-12-31,-0.0932
VMC,2024-03-31,-0.0012
VMC,2024-06-30,-0.0108
VMC,2024-09-30,-0.0433
VMC,2024-12-31,-0.0571
VMC,2025-03-31,-0.0045
VMC,2025-06-30,-0.0449
VRSK,2021-03-31,-0.0215
VRSK,2021-06-30,0.0076
VRSK,2021-09-30,0.0005
VRSK,2021-12-31,0.0252
VRSK,2022-03-31,-0.0174
VRSK,2022-06-30,0.0149
VRSK,2022-09-30,0.0000
VRSK,2022-12-31,-0.0264
VRSK,2023-03-31,-0.0496
VRSK,2023-06-30,-0.1019
VRSK,2023-09-30,-0.0409
VRSK,2023-12-31,0.0188
VRSK,2024-03-31,-0.0172
VRSK,2024-06-30,-0.0182
VRSK,2024-09-30,-0.0507
VRSK,2024-12-31,-0.0518
VRSK,2025-03-31,-0.0904
VRSK,2025-06-30,0.0004
VRSN,2021-03-31,-0.0096
VRSN,2021-06-30,0.0131
VRSN,2021-09-30,-0.0281
VRSN,2021-12-31,-0.0153
VRSN,2022-03-31,-0.0101
VRSN,2022-06-30,0.0155
VRSN,2022-09-30,-0.0137
VRSN,2022-12-31,-0.0454
VRSN,2023-03-31,-0.0382
VRSN,2023-06-30,0.0053
VRSN,2023-09-30,-0.0378
VRSN,2023-12-31,-0.0188
VRSN,2024-03-31,-0.0154
VRSN,2024-06-30,0.0142
VRSN,2024-09-30,-0.0307
VRSN,2024-12-31,-0.0201
VRSN,2025-03-31,-0.0422
VRSN,2025-06-30,0.0263
VRSN,2025-09-30,-0.0578
VRTX,2021-03-31,0.0063
VRTX,2021-06-30,0.0200
VRTX,2021-09-30,0.0052
VRTX,2021-12-31,-0.0064
VRTX,2022-03-31,0.0035
VRTX,2022-06-30,-0.0166
VRTX,2022-09-30,0.0121
VRTX,2022-12-31,-0.0187
VRTX,2023-03-31,-0.0122
VRTX,2023-06-30,-0.0163
VRTX,2023-09-30,-0.0113
VRTX,2023-12-31,0.0013
VRTX,2024-03-31,-0.0047
VRTX,2024-06-30,0.0077
VRTX,2024-09-30,-0.0214
VRTX,2024-12-31,0.0179
VRTX,2025-03-31,0.0027
VRTX,2025-06-30,-0.0093
VST,2021-03-31,-0.0229
VST,2021-06-30,0.0034
VST,2021-09-30,0.0127
VST,2021-12-31,0.0341
VST,2022-03-31,-0.0263
VST,2022-06-30,-0.0008
VST,2022-09-30,0.0169
VST,2022-12-31,-0.0526
VST,2023-03-31,-0.0189
VST,2023-06-30,-0.0243
VST,2023-09-30,-0.0578
VST,2023-12-31,-0.0634
VST,2024-03-31,-0.0287
VST,2024-06-30,-0.0317
VST,2024-09-30,-0.0319
VST,2024-12-31,-0.1058
VST,2025-03-31,-0.0793
VST,2025-06-30,-0.0023
VTR,2021-03-31,0.0023
VTR,2021-06-30,-0.0020
VTR,2021-09-30,-0.0029
VTR,2021-12-31,0.0014
VTR,2022-03-31,0.0010
VTR,2022-06-30,0.0002
VTR,2022-09-30,0.0004
VTR,2022-12-31,-0.0464
VTR,2023-03-31,-0.0111
VTR,2023-06-30,-0.0457
VTR,2023-09-30,-0.0382
VTR,2023-12-31,-0.0525
VTR,2024-03-31,-0.0112
VTR,2024-06-30,-0.0245
VTR,2024-09-30,-0.0383
VTR,2024-12-31,-0.0489
VTR,2025-03-31,-0.0098
VTR,2025-06-30,-0.0250
VTRS,2021-03-31,-0.0166
VTRS,2021-06-30,0.0095
VTRS,2021-09-30,-0.0064
VTRS,2021-12-31,-0.0067
VTRS,2022-03-31,0.0170
VTRS,2022-06-30,0.0002
VTRS,2022-09-30,-0.0007
VTRS,2022-12-31,-0.0755
VTRS,2023-03-31,-0.0179
VTRS,2023-06-30,-0.0237
VTRS,2023-09-30,-0.0407
VTRS,2023-12-31,-0.0142
VTRS,2024-03-31,-0.0167
VTRS,2024-06-30,-0.0430
VTRS,2024-09-30,-0.0958
VTRS,2024-12-31,-0.0752
VTRS,2025-03-31,-0.0688
VTRS,2025-06-30,-0.0780
VZ,2021-03-31,0.0026
VZ,2021-06-30,-0.0046
VZ,2021-09-30,-0.0037
VZ,2021-12-31,-0.0070
VZ,2022-03-31,0.0182
VZ,2022-06-30,-0.0040
VZ,2022-09-30,0.0006
VZ,2022-12-31,-0.0572
VZ,2023-03-31,-0.0041
VZ,2023-06-30,-0.0276
VZ,2023-09-30,-0.0469
VZ,2023-12-31,-0.0374
VZ,2024-03-31,-0.0037
VZ,2024-06-30,-0.0222
VZ,2024-09-30,-0.0417
VZ,2024-12-31,-0.0504
VZ,2025-03-31,-0.0055
VZ,2025-06-30,-0.0245
WAB,2021-03-31,-0.0012
WAB,2021-06-30,0.0016
WAB,2021-09-30,-0.0008
WAB,2021-12-31,-0.0024
WAB,2022-03-31,0.0057
WAB,2022-06-30,0.0013
WAB,2022-09-30,0.0015
WAB,2022-12-31,-0.0252
WAB,2023-03-31,0.0112
WAB,2023-06-30,-0.0001
WAB,2023-09-30,-0.0175
WAB,2023-12-31,-0.0332
WAB,2024-03-31,-0.0033
WAB,2024-06-30,0.0032
WAB,2024-09-30,-0.0238
WAB,2024-12-31,-0.0378
WAB,2025-03-31,0.0047
WAB,2025-06-30,-0.0051
WAB,2025-09-30,-0.0063
WAT,2021-03-31,0.0066
WAT,2021-06-30,0.0383
WAT,2021-09-30,0.0119
WAT,2021-12-31,0.0155
WAT,2022-03-31,0.0049
WAT,2022-06-30,0.0010
WAT,2022-09-30,0.0007
WAT,2022-12-31,-0.0102
WAT,2023-03-31,-0.0131
WAT,2023-06-30,-0.0036
WAT,2023-09-30,-0.0234
WAT,2023-12-31,-0.0333
WAT,2024-03-31,-0.0347
WAT,2024-06-30,-0.0086
WAT,2024-09-30,-0.0349
WAT,2024-12-31,-0.0306
WAT,2025-03-31,-0.0765
WAT,2025-06-30,-0.0100
WBD,2021-06-30,-0.0045
WBD,2021-09-30,-0.0105
WBD,2021-12-31,-0.0092
WBD,2022-03-31,0.0001
WBD,2022-06-30,-0.0080
WBD,2022-09-30,-0.0194
WBD,2022-12-31,-0.1671
WBD,2023-03-31,-0.0314
WBD,2023-06-30,-0.1137
WBD,2023-09-30,-0.1441
